fuel,r10_region,region_label,ar6_category,category_label,year,median_price,q25_price,q75_price,unit,n_scenarios
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,17
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,1.09,0.81,2.6,USD2010/GJ,17
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,1.59,1.28,3.2,USD2010/GJ,17
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,4.0,3.48,5.42,USD2010/GJ,17
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,5.17,4.92,6.27,USD2010/GJ,17
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,5.28,4.88,5.79,USD2010/GJ,17
coal,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,5.13,4.68,5.92,USD2010/GJ,17
coal,R10INDIA+,India,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,69
coal,R10INDIA+,India,C3,Likely below 2°C,2025,1.54,1.06,2.85,USD2010/GJ,69
coal,R10INDIA+,India,C3,Likely below 2°C,2030,1.59,1.27,3.82,USD2010/GJ,69
coal,R10INDIA+,India,C3,Likely below 2°C,2035,4.45,3.17,11.02,USD2010/GJ,69
coal,R10INDIA+,India,C3,Likely below 2°C,2040,5.15,4.09,15.35,USD2010/GJ,69
coal,R10INDIA+,India,C3,Likely below 2°C,2045,4.71,3.76,18.26,USD2010/GJ,69
coal,R10INDIA+,India,C3,Likely below 2°C,2050,4.33,3.68,20.41,USD2010/GJ,69
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2025,1.23,1.06,1.8,USD2010/GJ,27
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2030,1.85,1.11,3.55,USD2010/GJ,27
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2035,5.34,3.0,6.72,USD2010/GJ,27
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2040,7.95,5.88,9.53,USD2010/GJ,27
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2045,9.73,5.78,11.61,USD2010/GJ,27
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2050,10.54,5.28,12.67,USD2010/GJ,27
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,14
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,1.07,1.06,1.07,USD2010/GJ,14
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,1.17,1.13,1.23,USD2010/GJ,14
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,1.21,1.17,1.31,USD2010/GJ,14
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,1.37,1.22,1.44,USD2010/GJ,14
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,1.33,1.26,1.54,USD2010/GJ,14
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,1.52,1.3,1.61,USD2010/GJ,14
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,3.17,1.83,4.6,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,6.66,3.38,8.21,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,8.35,2.8,15.35,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,10.55,3.04,21.53,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,12.28,3.15,26.87,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,13.46,2.75,31.19,USD2010/GJ,20
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,1.49,1.27,2.07,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,2.32,2.09,2.8,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,2.39,1.89,4.17,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,3.64,2.29,10.38,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,3.78,2.2,5.02,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,3.61,2.31,5.76,USD2010/GJ,18
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,1.69,1.47,3.02,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2030,2.21,2.0,4.39,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2035,3.34,1.73,5.6,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2040,3.65,2.02,7.66,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2045,3.94,2.11,8.92,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2050,4.28,2.44,10.01,USD2010/GJ,70
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2025,1.6,1.27,2.25,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2030,2.29,1.25,3.11,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2035,3.23,2.63,3.77,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2040,4.26,3.64,4.99,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2045,4.85,4.11,5.87,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2050,5.51,4.01,6.4,USD2010/GJ,27
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,15
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2025,1.03,1.02,1.04,USD2010/GJ,15
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2030,1.08,1.05,1.1,USD2010/GJ,15
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2035,1.09,1.07,1.21,USD2010/GJ,15
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2040,1.1,1.08,1.32,USD2010/GJ,15
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2045,1.12,1.09,1.42,USD2010/GJ,15
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2050,1.14,1.09,1.55,USD2010/GJ,15
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2025,3.38,1.04,3.9,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2030,6.52,5.34,6.98,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2035,7.58,5.71,12.8,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2040,9.41,5.08,17.77,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2045,9.35,5.03,22.13,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2050,10.22,5.29,25.62,USD2010/GJ,20
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2025,1.14,1.05,1.19,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2030,1.71,1.61,2.6,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2035,4.25,3.62,4.99,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2040,4.95,4.12,5.51,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2045,4.76,4.29,5.43,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2050,4.89,4.71,5.61,USD2010/GJ,17
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2025,1.19,1.04,2.06,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2030,1.74,1.6,3.02,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2035,3.57,2.88,4.72,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2040,4.4,3.07,6.0,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2045,4.51,3.34,6.94,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2050,4.46,3.27,7.58,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2025,1.14,1.02,1.5,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2030,1.74,1.55,2.27,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2035,2.66,2.21,3.23,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2040,3.42,2.97,4.04,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2045,4.0,3.32,4.62,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2050,4.38,3.45,5.05,USD2010/GJ,27
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,14
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2025,1.02,1.02,1.03,USD2010/GJ,14
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2030,1.06,1.05,1.11,USD2010/GJ,14
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2035,1.08,1.07,1.18,USD2010/GJ,14
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2040,1.17,1.09,1.3,USD2010/GJ,14
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2045,1.21,1.11,1.43,USD2010/GJ,14
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2050,1.26,1.12,1.5,USD2010/GJ,14
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,20
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2025,4.62,2.05,5.86,USD2010/GJ,20
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2030,7.6,2.94,7.95,USD2010/GJ,20
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2035,11.8,4.17,14.14,USD2010/GJ,20
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2040,15.04,4.49,19.87,USD2010/GJ,20
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2045,17.58,3.7,24.78,USD2010/GJ,20
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2050,19.32,2.92,28.86,USD2010/GJ,20
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,16
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2025,2.08,2.04,2.73,USD2010/GJ,16
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2030,2.19,1.97,2.81,USD2010/GJ,16
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2035,3.5,3.03,4.92,USD2010/GJ,16
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,3.87,3.67,6.19,USD2010/GJ,16
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,3.47,2.77,4.62,USD2010/GJ,16
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,2.56,2.33,5.25,USD2010/GJ,16
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,70
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2025,2.74,2.03,3.44,USD2010/GJ,70
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2030,2.82,1.97,6.06,USD2010/GJ,70
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2035,3.63,2.74,7.77,USD2010/GJ,70
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2040,4.08,3.04,10.43,USD2010/GJ,70
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2045,3.76,2.36,12.7,USD2010/GJ,70
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2050,3.96,1.87,13.98,USD2010/GJ,70
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,2.85,1.95,3.37,USD2010/GJ,27
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,3.47,2.67,4.1,USD2010/GJ,27
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,4.28,3.22,4.89,USD2010/GJ,27
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,5.61,4.89,6.72,USD2010/GJ,27
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,6.66,5.17,7.96,USD2010/GJ,27
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,7.26,4.68,8.56,USD2010/GJ,27
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,17
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,1.05,1.04,2.03,USD2010/GJ,17
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,1.11,1.09,1.76,USD2010/GJ,17
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,1.14,1.13,2.01,USD2010/GJ,17
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,1.2,1.14,2.23,USD2010/GJ,17
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,1.27,1.16,1.53,USD2010/GJ,17
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,1.2,1.08,1.35,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,5.62,2.19,11.38,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,8.74,6.42,13.75,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,11.81,11.45,16.35,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,14.26,10.41,16.48,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,18.12,13.35,20.48,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,16.6,11.1,23.79,USD2010/GJ,20
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,2.77,1.36,2.77,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,2.27,1.85,2.46,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,13.83,10.62,16.06,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,16.15,9.83,20.57,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,19.71,9.53,20.74,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2050,10.3,5.56,13.61,USD2010/GJ,17
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2025,2.77,1.79,4.1,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2030,3.67,1.85,5.68,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2035,7.2,5.51,8.63,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2040,9.17,7.47,10.77,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2045,9.67,8.38,13.06,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2050,10.46,9.26,12.27,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2025,2.27,1.79,3.4,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2030,3.67,3.14,3.98,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2035,4.19,3.47,4.93,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2040,5.64,4.78,6.21,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2045,6.04,5.8,6.94,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2050,7.41,5.99,8.2,USD2010/GJ,27
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,14
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2025,1.03,1.03,2.07,USD2010/GJ,14
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2030,1.09,1.06,1.88,USD2010/GJ,14
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2035,1.18,1.09,2.4,USD2010/GJ,14
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,1.27,1.11,2.16,USD2010/GJ,14
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,1.35,1.13,2.2,USD2010/GJ,14
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,1.41,1.15,2.27,USD2010/GJ,14
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,6.79,1.28,8.11,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,10.68,5.97,14.95,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,13.59,5.51,28.19,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,17.33,6.74,39.43,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,20.29,6.47,49.75,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,22.32,7.37,57.64,USD2010/GJ,20
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,1.18,1.15,1.45,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,1.1,0.94,4.68,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,6.96,6.01,13.74,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,7.05,6.13,24.54,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,8.24,6.69,15.03,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,7.73,6.35,10.67,USD2010/GJ,19
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,1.32,1.14,3.46,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,1.42,1.1,4.44,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,5.9,4.55,8.99,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,8.27,4.58,12.66,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,8.16,4.82,14.79,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,7.64,4.72,16.29,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,1.28,1.05,2.07,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,1.7,1.1,2.87,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,4.29,3.04,5.23,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,6.13,4.53,7.3,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,7.59,4.46,9.0,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,8.2,4.04,9.47,USD2010/GJ,27
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,17
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,1.06,1.04,1.16,USD2010/GJ,17
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,1.1,1.07,1.23,USD2010/GJ,17
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,1.16,1.1,1.38,USD2010/GJ,17
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,1.31,1.18,1.55,USD2010/GJ,17
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,1.3,1.22,1.56,USD2010/GJ,17
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,1.3,1.26,1.77,USD2010/GJ,17
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,3.39,2.16,4.57,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,7.23,4.37,7.45,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,10.19,3.8,13.4,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,12.94,2.95,18.75,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,15.1,3.48,23.31,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,16.59,3.67,27.11,USD2010/GJ,20
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,1.31,1.26,1.88,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,1.98,1.9,2.65,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,3.55,2.71,3.99,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,2.97,2.56,6.32,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,3.27,2.82,4.95,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,3.33,2.7,5.58,USD2010/GJ,19
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,1.35,1.21,2.13,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,1.98,1.45,2.55,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,3.29,2.49,6.76,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,3.37,2.49,9.12,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,3.91,2.3,10.93,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,3.91,2.69,12.02,USD2010/GJ,70
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,27
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,1.31,1.21,1.87,USD2010/GJ,27
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,1.98,1.45,2.97,USD2010/GJ,27
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,3.79,2.75,4.32,USD2010/GJ,27
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,4.93,4.31,5.87,USD2010/GJ,27
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,5.82,4.65,6.96,USD2010/GJ,27
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,6.33,4.24,7.44,USD2010/GJ,27
