fuel,r10_region,region_label,ar6_category,category_label,year,median_price,q25_price,q75_price,unit,n_scenarios
coal,R10INDIA+,India,C3,Likely below 2°C,2030,1.73,1.4,2.04,USD2010/GJ,185
coal,R10INDIA+,India,C3,Likely below 2°C,2035,1.44,1.3,1.52,USD2010/GJ,145
coal,R10INDIA+,India,C3,Likely below 2°C,2040,1.42,0.99,2.0,USD2010/GJ,188
coal,R10INDIA+,India,C3,Likely below 2°C,2045,1.26,1.08,1.49,USD2010/GJ,156
coal,R10INDIA+,India,C3,Likely below 2°C,2050,1.51,1.28,3.39,USD2010/GJ,193
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2020,2.46,1.75,2.83,USD2010/GJ,72
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2025,1.91,1.83,2.26,USD2010/GJ,66
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2030,2.03,1.76,2.15,USD2010/GJ,66
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2035,2.08,1.45,2.13,USD2010/GJ,66
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2040,2.07,1.48,2.3,USD2010/GJ,72
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2045,1.99,1.5,2.1,USD2010/GJ,66
coal,R10INDIA+,India,C4,Below 2°C with lower probability,2050,2.09,1.52,2.61,USD2010/GJ,72
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,2.17,1.76,2.63,USD2010/GJ,54
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,2.36,2.1,2.64,USD2010/GJ,49
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,2.43,2.18,3.13,USD2010/GJ,54
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,2.46,2.24,3.32,USD2010/GJ,49
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,2.79,2.37,3.85,USD2010/GJ,54
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,2.87,2.3,3.84,USD2010/GJ,49
coal,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,3.24,2.52,4.54,USD2010/GJ,54
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,1.75,1.72,2.39,USD2010/GJ,54
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,2.47,2.1,2.86,USD2010/GJ,53
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,1.74,1.31,3.05,USD2010/GJ,55
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,1.38,1.08,3.08,USD2010/GJ,55
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,1.48,1.18,3.1,USD2010/GJ,56
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,1.59,1.52,3.12,USD2010/GJ,54
coal,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,1.59,1.47,3.13,USD2010/GJ,54
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,1.67,1.61,1.73,USD2010/GJ,68
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,1.89,1.68,2.25,USD2010/GJ,66
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,2.06,1.8,2.65,USD2010/GJ,75
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,1.69,1.48,3.15,USD2010/GJ,69
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,1.85,1.46,3.01,USD2010/GJ,75
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,1.77,1.36,3.19,USD2010/GJ,69
coal,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,1.83,1.5,3.36,USD2010/GJ,75
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,1.75,1.67,2.95,USD2010/GJ,185
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,1.89,1.78,2.83,USD2010/GJ,171
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2030,2.12,1.7,3.09,USD2010/GJ,196
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2035,1.87,1.36,3.13,USD2010/GJ,173
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2040,2.23,1.09,3.17,USD2010/GJ,196
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2045,2.15,1.18,3.18,USD2010/GJ,173
coal,R10LATIN_AM,Latin America,C3,Likely below 2°C,2050,2.42,1.34,3.64,USD2010/GJ,196
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2020,1.92,1.67,2.95,USD2010/GJ,72
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2025,1.85,1.63,3.02,USD2010/GJ,66
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2030,2.24,1.93,3.09,USD2010/GJ,72
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2035,2.09,1.7,3.11,USD2010/GJ,66
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2040,2.35,1.96,3.17,USD2010/GJ,72
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2045,2.34,1.93,3.16,USD2010/GJ,66
coal,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2050,2.35,2.17,3.21,USD2010/GJ,72
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2020,2.09,1.75,2.18,USD2010/GJ,51
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2025,2.19,2.06,2.42,USD2010/GJ,51
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2030,2.45,2.18,2.94,USD2010/GJ,56
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2035,2.47,2.27,2.96,USD2010/GJ,51
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2040,2.59,2.44,3.24,USD2010/GJ,56
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2045,2.87,2.51,3.52,USD2010/GJ,52
coal,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2050,3.26,2.79,4.18,USD2010/GJ,57
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2020,1.82,1.75,2.95,USD2010/GJ,56
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2025,2.43,2.05,3.02,USD2010/GJ,56
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2030,1.52,1.28,3.05,USD2010/GJ,55
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2035,1.3,1.07,3.08,USD2010/GJ,55
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2040,1.52,1.2,2.9,USD2010/GJ,54
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2045,1.74,1.54,3.12,USD2010/GJ,54
coal,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2050,1.68,1.52,3.7,USD2010/GJ,55
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2020,1.88,1.75,2.09,USD2010/GJ,78
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2025,2.0,1.73,2.48,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2030,1.84,1.27,2.2,USD2010/GJ,74
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2035,1.54,1.26,3.09,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2040,1.51,0.95,2.55,USD2010/GJ,75
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2045,1.59,1.14,2.89,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2050,1.85,1.54,4.11,USD2010/GJ,72
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2020,1.92,1.75,2.95,USD2010/GJ,194
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2025,2.12,1.89,2.91,USD2010/GJ,171
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2030,2.02,1.64,3.09,USD2010/GJ,193
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2035,1.5,1.28,3.08,USD2010/GJ,170
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2040,1.51,0.99,3.16,USD2010/GJ,193
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2045,1.26,1.03,3.12,USD2010/GJ,169
coal,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2050,1.5,1.15,3.2,USD2010/GJ,188
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2020,1.92,1.88,2.95,USD2010/GJ,66
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2025,2.44,2.33,3.02,USD2010/GJ,66
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2030,2.3,2.1,3.07,USD2010/GJ,69
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2035,2.34,2.07,2.97,USD2010/GJ,66
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2040,2.54,2.08,3.12,USD2010/GJ,72
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2045,1.96,1.38,3.05,USD2010/GJ,66
coal,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2050,2.58,1.42,3.17,USD2010/GJ,72
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2020,2.12,1.78,2.35,USD2010/GJ,49
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2025,2.36,2.1,2.51,USD2010/GJ,49
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2030,2.45,2.18,2.73,USD2010/GJ,49
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2035,2.49,2.33,2.98,USD2010/GJ,49
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2040,2.7,2.45,3.21,USD2010/GJ,49
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2045,2.91,2.67,3.29,USD2010/GJ,49
coal,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2050,3.35,2.82,3.97,USD2010/GJ,54
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2020,1.82,1.75,2.51,USD2010/GJ,56
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2025,2.15,1.99,2.6,USD2010/GJ,47
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2030,1.51,1.21,2.02,USD2010/GJ,48
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2035,1.2,0.96,2.09,USD2010/GJ,53
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2040,1.43,1.18,2.11,USD2010/GJ,54
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2045,1.58,1.49,2.14,USD2010/GJ,54
coal,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2050,1.65,1.49,2.95,USD2010/GJ,55
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2020,2.48,1.7,2.52,USD2010/GJ,80
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2025,1.73,1.45,2.16,USD2010/GJ,67
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2030,1.44,-0.22,1.88,USD2010/GJ,71
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2035,1.31,-0.24,1.67,USD2010/GJ,67
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,1.38,0.96,2.4,USD2010/GJ,75
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,1.45,1.28,2.46,USD2010/GJ,69
coal,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,2.41,1.47,3.57,USD2010/GJ,75
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2020,1.92,1.75,2.67,USD2010/GJ,197
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2025,1.97,1.87,2.15,USD2010/GJ,173
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2030,1.75,1.52,2.02,USD2010/GJ,161
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2035,1.44,1.09,2.1,USD2010/GJ,164
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2040,1.26,0.92,2.19,USD2010/GJ,196
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2045,1.34,1.11,2.19,USD2010/GJ,170
coal,R10NORTH_AM,North America,C3,Likely below 2°C,2050,2.16,1.34,3.14,USD2010/GJ,196
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,2.46,1.91,2.72,USD2010/GJ,72
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,2.01,1.98,2.34,USD2010/GJ,66
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,2.02,0.96,2.14,USD2010/GJ,72
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,1.98,1.34,2.1,USD2010/GJ,64
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,1.88,1.35,2.14,USD2010/GJ,66
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,2.03,0.48,2.2,USD2010/GJ,66
coal,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,2.26,2.02,3.03,USD2010/GJ,72
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,1.91,1.75,2.34,USD2010/GJ,57
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,2.1,1.99,2.37,USD2010/GJ,52
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,2.27,2.1,2.66,USD2010/GJ,57
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,2.29,2.13,2.64,USD2010/GJ,52
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,2.45,2.17,2.99,USD2010/GJ,57
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,2.63,2.24,3.26,USD2010/GJ,52
coal,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,2.93,2.29,3.73,USD2010/GJ,57
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,2.01,1.75,2.67,USD2010/GJ,56
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,2.43,2.1,2.69,USD2010/GJ,51
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,1.74,1.28,2.51,USD2010/GJ,55
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,1.3,1.03,2.53,USD2010/GJ,55
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,1.54,1.18,2.56,USD2010/GJ,56
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,1.85,1.54,2.58,USD2010/GJ,55
coal,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,1.74,1.52,2.97,USD2010/GJ,55
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,2.32,1.9,2.78,USD2010/GJ,80
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,2.07,1.82,2.47,USD2010/GJ,67
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,1.84,1.09,2.28,USD2010/GJ,75
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,1.59,0.27,2.11,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,1.83,0.96,2.49,USD2010/GJ,75
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,1.91,1.25,2.54,USD2010/GJ,69
coal,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2050,2.26,1.67,3.75,USD2010/GJ,75
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2020,2.26,1.75,3.1,USD2010/GJ,191
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2025,2.09,1.85,2.42,USD2010/GJ,167
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2030,1.75,1.39,2.5,USD2010/GJ,190
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2035,1.36,0.94,2.55,USD2010/GJ,167
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2040,1.28,0.95,2.63,USD2010/GJ,190
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2045,1.26,1.05,2.64,USD2010/GJ,167
coal,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2050,2.37,1.24,2.67,USD2010/GJ,190
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2020,2.45,2.26,3.24,USD2010/GJ,72
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2025,2.35,2.2,2.46,USD2010/GJ,66
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2030,2.3,1.59,2.48,USD2010/GJ,72
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2035,2.01,1.43,2.56,USD2010/GJ,66
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2040,2.24,1.2,2.64,USD2010/GJ,72
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2045,1.59,1.15,2.62,USD2010/GJ,66
coal,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2050,2.4,1.38,2.63,USD2010/GJ,72
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2020,2.22,1.82,2.43,USD2010/GJ,48
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2025,2.29,2.13,2.44,USD2010/GJ,48
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2030,2.45,2.28,2.79,USD2010/GJ,53
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2035,2.46,2.36,2.9,USD2010/GJ,48
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,2.71,2.5,3.32,USD2010/GJ,53
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,2.85,2.56,3.46,USD2010/GJ,48
coal,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,3.22,2.63,4.0,USD2010/GJ,53
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,1.75,1.41,1.82,USD2010/GJ,54
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,2.4,2.04,2.91,USD2010/GJ,54
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,1.52,1.3,2.87,USD2010/GJ,55
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,1.3,1.08,3.41,USD2010/GJ,55
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,1.56,1.26,3.05,USD2010/GJ,55
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,1.58,1.52,2.19,USD2010/GJ,54
coal,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,1.6,1.52,2.98,USD2010/GJ,55
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,1.38,1.25,1.72,USD2010/GJ,77
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,1.89,1.34,2.39,USD2010/GJ,69
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,1.87,1.46,2.66,USD2010/GJ,75
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,2.08,1.45,3.42,USD2010/GJ,69
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,2.05,1.29,3.25,USD2010/GJ,75
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,1.55,1.27,3.61,USD2010/GJ,69
coal,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,1.65,1.44,3.64,USD2010/GJ,75
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,1.75,1.41,2.19,USD2010/GJ,197
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,1.81,1.48,1.91,USD2010/GJ,161
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,1.68,1.55,2.42,USD2010/GJ,196
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,1.6,1.36,2.39,USD2010/GJ,169
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,1.63,1.09,3.62,USD2010/GJ,197
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,1.58,1.15,2.32,USD2010/GJ,167
coal,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,1.66,1.25,4.1,USD2010/GJ,196
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,1.41,1.33,2.2,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,1.46,1.26,1.65,USD2010/GJ,59
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,1.7,1.55,2.43,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,1.68,1.6,2.45,USD2010/GJ,66
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,2.41,1.64,2.71,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,1.94,1.63,2.34,USD2010/GJ,59
coal,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,2.35,1.64,3.42,USD2010/GJ,72
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,1.82,1.45,2.19,USD2010/GJ,57
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,2.11,1.62,2.31,USD2010/GJ,52
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,2.26,1.81,2.55,USD2010/GJ,57
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,2.31,1.89,2.53,USD2010/GJ,52
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,2.45,2.21,2.99,USD2010/GJ,57
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,2.59,2.28,2.95,USD2010/GJ,52
coal,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,2.93,2.34,3.67,USD2010/GJ,57
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,2.21,1.75,2.72,USD2010/GJ,56
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,2.32,2.1,2.7,USD2010/GJ,49
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,1.77,1.31,3.1,USD2010/GJ,53
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,1.39,1.08,3.61,USD2010/GJ,54
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,1.64,1.26,3.24,USD2010/GJ,55
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,1.85,1.54,2.58,USD2010/GJ,55
coal,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,1.74,1.52,3.47,USD2010/GJ,55
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,2.57,2.09,2.8,USD2010/GJ,80
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,2.23,1.89,2.78,USD2010/GJ,58
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,2.4,1.84,3.16,USD2010/GJ,75
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,2.78,1.98,4.11,USD2010/GJ,69
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,2.42,2.0,3.23,USD2010/GJ,75
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,2.12,1.27,2.75,USD2010/GJ,69
coal,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,2.5,1.7,4.11,USD2010/GJ,75
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,2.27,1.75,3.24,USD2010/GJ,194
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,2.09,1.85,2.34,USD2010/GJ,165
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,1.88,1.56,2.66,USD2010/GJ,193
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,2.38,1.36,3.12,USD2010/GJ,168
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,2.23,1.09,2.87,USD2010/GJ,193
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,1.37,1.12,2.45,USD2010/GJ,170
coal,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,2.39,1.28,3.05,USD2010/GJ,193
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,2.67,2.27,3.34,USD2010/GJ,72
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,2.28,2.09,2.51,USD2010/GJ,66
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,2.38,1.56,2.67,USD2010/GJ,72
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,2.44,1.81,2.7,USD2010/GJ,66
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,2.38,1.96,2.64,USD2010/GJ,72
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,1.94,1.31,2.47,USD2010/GJ,66
coal,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,2.51,1.93,2.97,USD2010/GJ,72
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,2.3,2.04,2.72,USD2010/GJ,54
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,2.38,2.13,2.74,USD2010/GJ,48
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,2.6,2.27,3.09,USD2010/GJ,54
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,2.6,2.4,3.12,USD2010/GJ,48
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,2.81,2.53,3.62,USD2010/GJ,54
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,2.87,2.61,3.63,USD2010/GJ,49
coal,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,3.24,2.72,4.25,USD2010/GJ,54
gas,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,3.71,2.99,4.11,USD2010/GJ,56
