demand_variable,r10_region,region_label,ar6_category,category_label,year,median_twh,q25_twh,q75_twh,unit,n_scenarios
elec_transport,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,54.24,35.16,76.12,TWh/yr,66
elec_transport,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,74.73,41.14,105.76,TWh/yr,63
elec_transport,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,90.35,42.65,129.58,TWh/yr,68
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,106.04,102.52,137.79,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,132.21,119.16,221.64,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,173.85,145.93,268.75,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,222.39,181.85,378.99,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,267.87,229.0,503.83,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,344.35,275.97,623.63,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,406.62,333.19,639.06,TWh/yr,69
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,120.4,99.46,137.58,TWh/yr,100
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,133.27,113.65,190.77,TWh/yr,88
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,171.79,142.09,271.14,TWh/yr,100
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,226.05,156.03,336.03,TWh/yr,89
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,267.01,207.1,625.16,TWh/yr,100
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,292.01,237.6,585.41,TWh/yr,89
elec_transport,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,378.77,263.42,707.8,TWh/yr,100
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,118.02,105.22,154.86,TWh/yr,241
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,133.27,128.15,189.28,TWh/yr,210
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,169.37,146.54,226.87,TWh/yr,241
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,219.15,196.46,311.35,TWh/yr,212
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,260.33,202.69,452.99,TWh/yr,241
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,344.64,257.09,571.72,TWh/yr,218
elec_transport,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,374.79,267.9,640.38,TWh/yr,241
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,128.87,101.95,175.95,TWh/yr,102
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,148.46,107.74,191.31,TWh/yr,92
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,167.52,118.06,209.83,TWh/yr,102
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,227.72,135.16,307.37,TWh/yr,96
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,275.83,142.2,393.53,TWh/yr,102
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,346.34,162.93,502.59,TWh/yr,96
elec_transport,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,357.9,164.53,666.62,TWh/yr,102
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,106.78,102.2,137.76,TWh/yr,72
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,134.59,115.74,173.53,TWh/yr,67
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,167.77,124.6,195.86,TWh/yr,72
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,186.58,155.85,222.67,TWh/yr,67
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,202.12,148.78,248.7,TWh/yr,72
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,228.0,188.78,270.43,TWh/yr,67
elec_transport,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,226.9,166.77,289.34,TWh/yr,72
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,5.78,4.82,7.32,TWh/yr,53
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,18.53,15.1,26.48,TWh/yr,61
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,44.93,40.35,59.58,TWh/yr,61
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,104.64,81.89,138.19,TWh/yr,61
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,212.84,154.72,265.59,TWh/yr,61
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,344.72,299.25,394.59,TWh/yr,60
elec_transport,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,449.58,418.27,486.82,TWh/yr,55
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,7.32,4.82,9.71,TWh/yr,99
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,18.53,12.6,22.71,TWh/yr,88
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,43.34,18.69,58.84,TWh/yr,99
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,82.63,27.46,111.02,TWh/yr,88
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,164.91,54.36,231.4,TWh/yr,99
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,299.27,105.38,323.3,TWh/yr,88
elec_transport,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,436.24,204.21,485.06,TWh/yr,99
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,4.82,3.82,7.36,TWh/yr,220
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,17.06,9.37,22.64,TWh/yr,207
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,33.66,5.97,46.78,TWh/yr,234
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,60.75,22.42,88.17,TWh/yr,212
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,64.46,27.33,164.91,TWh/yr,235
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,142.34,46.74,299.33,TWh/yr,212
elec_transport,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,202.48,48.58,464.55,TWh/yr,236
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,4.82,4.26,7.1,TWh/yr,92
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,9.67,5.43,20.23,TWh/yr,94
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,12.19,5.97,38.93,TWh/yr,101
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,23.57,15.19,58.86,TWh/yr,96
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,52.06,16.77,79.61,TWh/yr,102
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,69.33,31.16,111.85,TWh/yr,96
elec_transport,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,72.52,28.29,210.41,TWh/yr,102
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,6.11,3.96,8.0,TWh/yr,65
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,11.93,9.62,18.27,TWh/yr,63
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,21.01,6.23,35.68,TWh/yr,68
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,37.78,9.17,63.14,TWh/yr,63
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,53.67,8.97,104.31,TWh/yr,68
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,103.38,33.03,186.2,TWh/yr,63
elec_transport,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,133.97,45.97,281.02,TWh/yr,68
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,0.36,0.0,2.14,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,5.94,0.0,19.36,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,44.25,3.0,74.03,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,113.36,28.56,199.14,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,191.36,74.31,361.14,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,346.42,152.78,727.81,TWh/yr,54
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,0.0,0.0,0.0,TWh/yr,56
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,0.0,0.0,0.0,TWh/yr,64
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,0.0,0.0,34.03,TWh/yr,68
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,11.78,0.0,109.78,TWh/yr,79
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,44.72,0.0,188.22,TWh/yr,68
h2_from_electrolysis,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,103.53,0.0,387.14,TWh/yr,79
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,159
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2025,0.0,0.0,1.58,TWh/yr,154
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2030,0.0,0.0,12.14,TWh/yr,158
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2035,2.67,0.0,45.67,TWh/yr,155
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2040,22.78,4.03,115.33,TWh/yr,158
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2045,61.81,12.03,231.81,TWh/yr,155
h2_from_electrolysis,R10AFRICA,Africa,C3,Likely below 2°C,2050,119.81,24.06,373.78,TWh/yr,158
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,59
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,0.0,0.0,0.14,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,0.0,0.0,3.81,TWh/yr,55
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,2.67,0.0,12.0,TWh/yr,55
h2_from_electrolysis,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,20.0,10.22,27.53,TWh/yr,53
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,48
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,0.0,0.0,0.0,TWh/yr,38
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,0.0,0.0,0.36,TWh/yr,45
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,0.61,0.0,2.64,TWh/yr,48
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,3.17,0.0,11.47,TWh/yr,48
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,6.33,0.0,34.06,TWh/yr,48
h2_from_electrolysis,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,10.0,0.0,85.47,TWh/yr,48
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,25.44,4.5,43.39,TWh/yr,54
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,129.11,17.69,242.44,TWh/yr,54
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,301.56,68.39,465.17,TWh/yr,54
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,395.67,180.92,496.86,TWh/yr,53
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,489.75,167.31,523.31,TWh/yr,52
h2_from_electrolysis,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,580.22,405.19,863.86,TWh/yr,52
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,0.0,0.0,8.44,TWh/yr,66
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,0.0,0.0,43.47,TWh/yr,74
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,27.33,0.11,143.56,TWh/yr,67
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,69.0,0.0,271.22,TWh/yr,79
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,161.22,0.69,488.92,TWh/yr,68
h2_from_electrolysis,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,271.22,0.0,629.0,TWh/yr,79
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,162
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2025,1.81,0.0,8.5,TWh/yr,152
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2030,15.67,0.0,70.61,TWh/yr,161
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2035,44.03,5.5,241.08,TWh/yr,158
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2040,101.5,29.64,395.58,TWh/yr,161
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2045,150.14,77.58,516.56,TWh/yr,158
h2_from_electrolysis,R10CHINA+,China,C3,Likely below 2°C,2050,264.17,160.92,651.06,TWh/yr,161
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,46
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2025,0.0,0.0,1.81,TWh/yr,55
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2030,0.0,0.0,7.72,TWh/yr,55
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2035,0.0,0.0,17.25,TWh/yr,55
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2040,8.89,0.0,97.39,TWh/yr,61
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2045,32.69,0.0,145.97,TWh/yr,61
h2_from_electrolysis,R10CHINA+,China,C4,Below 2°C with lower probability,2050,81.42,5.19,223.42,TWh/yr,61
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,51
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,0.0,0.0,1.44,TWh/yr,50
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,0.56,0.0,10.83,TWh/yr,51
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,2.5,0.0,34.17,TWh/yr,51
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,3.25,0.0,79.94,TWh/yr,51
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,4.0,0.0,126.42,TWh/yr,51
h2_from_electrolysis,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,4.75,0.0,170.11,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,6.5,0.0,7.36,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2025,45.25,0.0,61.28,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2030,143.03,0.0,219.39,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2035,263.61,98.56,387.42,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2040,347.92,231.78,515.92,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2045,543.97,344.64,607.58,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2050,627.72,369.78,922.78,TWh/yr,54
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,61
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2025,0.0,0.0,34.61,TWh/yr,68
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2030,0.0,0.0,24.53,TWh/yr,76
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2035,24.47,0.0,181.06,TWh/yr,68
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2040,73.28,0.33,268.58,TWh/yr,79
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2045,163.81,9.19,470.97,TWh/yr,68
h2_from_electrolysis,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2050,333.19,38.25,557.97,TWh/yr,79
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2020,0.0,0.0,7.36,TWh/yr,162
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2025,0.0,0.0,40.33,TWh/yr,158
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2030,0.0,0.0,129.25,TWh/yr,161
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2035,47.31,7.36,270.22,TWh/yr,158
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2040,69.0,29.61,393.56,TWh/yr,161
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2045,148.78,72.14,480.89,TWh/yr,158
h2_from_electrolysis,R10EUROPE,Europe,C3,Likely below 2°C,2050,262.86,117.5,546.47,TWh/yr,160
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2035,0.0,0.0,35.39,TWh/yr,55
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2040,9.17,0.0,57.44,TWh/yr,55
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2045,41.14,2.39,82.08,TWh/yr,55
h2_from_electrolysis,R10EUROPE,Europe,C4,Below 2°C with lower probability,2050,82.67,27.44,125.28,TWh/yr,55
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2020,0.08,0.0,6.5,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2025,0.25,0.0,28.22,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2030,0.58,0.0,78.39,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2035,18.19,0.0,129.44,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2040,24.81,0.0,161.39,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2045,32.56,0.0,189.69,TWh/yr,51
h2_from_electrolysis,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2050,41.89,0.0,215.33,TWh/yr,51
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2025,13.0,0.39,18.94,TWh/yr,54
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2030,69.5,4.58,115.08,TWh/yr,54
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2035,234.17,74.22,358.33,TWh/yr,54
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2040,432.72,136.67,569.56,TWh/yr,53
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2045,582.36,141.83,811.0,TWh/yr,53
h2_from_electrolysis,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2050,776.08,406.89,1111.72,TWh/yr,53
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,0.0,0.0,5.08,TWh/yr,66
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,0.0,0.0,25.44,TWh/yr,77
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,25.44,0.0,152.08,TWh/yr,68
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,55.06,0.0,243.42,TWh/yr,79
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,143.56,27.0,504.17,TWh/yr,68
h2_from_electrolysis,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,290.03,72.69,718.61,TWh/yr,79
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,159
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2025,0.03,0.0,6.17,TWh/yr,155
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2030,0.03,0.0,43.72,TWh/yr,158
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2035,35.72,0.81,185.06,TWh/yr,155
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2040,76.97,12.03,393.89,TWh/yr,158
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2045,143.56,50.61,604.22,TWh/yr,156
h2_from_electrolysis,R10INDIA+,India,C3,Likely below 2°C,2050,271.22,88.36,762.17,TWh/yr,159
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2020,0.0,0.0,0.03,TWh/yr,61
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2025,0.0,0.0,0.03,TWh/yr,53
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2030,0.0,0.0,0.03,TWh/yr,53
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2035,0.0,0.0,9.11,TWh/yr,55
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2040,0.0,0.0,25.36,TWh/yr,55
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2045,5.22,0.0,60.28,TWh/yr,55
h2_from_electrolysis,R10INDIA+,India,C4,Below 2°C with lower probability,2050,17.72,0.0,132.0,TWh/yr,55
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,48
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,0.19,0.0,0.94,TWh/yr,48
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,0.39,0.0,8.56,TWh/yr,48
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,3.58,0.0,28.86,TWh/yr,48
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,11.86,0.0,60.56,TWh/yr,48
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,29.78,0.0,104.17,TWh/yr,48
h2_from_electrolysis,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,57.14,0.0,162.81,TWh/yr,48
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,4.78,0.0,7.72,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,29.0,0.0,46.56,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,71.11,11.83,112.17,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,131.89,34.58,187.56,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,187.83,69.03,249.33,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,222.83,112.28,335.03,TWh/yr,54
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,0.0,0.0,0.14,TWh/yr,66
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,0.0,0.0,0.0,TWh/yr,61
